,endTime,artistName,trackName,msPlayed,count
2858,2022-06-17 21:28,Jazmine Sullivan,On It,205000,1
2859,2022-06-17 21:37,Leon Bridges,Coming Home,105693,1
2860,2022-06-17 21:42,L.A.B.,In the Air,252680,1
2861,2022-06-18 00:06,L.A.B.,Yes I Do,277934,1
2862,2022-06-19 18:21,Kali Uchis,telepatía,160191,1
2863,2022-06-19 18:25,Summer Walker,CPR,203240,1
2864,2022-06-19 18:29,L.A.B.,In the Air,252680,1
2865,2022-06-19 18:33,Adele,Hometown Glory,271226,1
2866,2022-06-19 18:37,Leon Bridges,Coming Home,206386,1
2867,2022-06-21 21:27,Summer Walker,Session 32,46196,1
2868,2022-06-21 21:30,Kali Uchis,telepatía,160191,1
2869,2022-06-21 21:31,Summer Walker,CPR,72218,1
2870,2022-06-21 21:34,MEDUZA,Lose Control,168387,1
2871,2022-06-21 21:35,Post Malone,One Right Now (with The Weeknd),52472,1
2872,2022-06-21 21:37,Kali Uchis,telepatía,160191,1
2873,2022-06-21 21:41,Summer Walker,CPR,203240,1
2874,2022-06-21 21:42,Summer Walker,Session 32,1010,1
2875,2022-06-21 21:42,Jazmine Sullivan,On It,1220,1
2876,2022-06-21 21:42,Leon Bridges,Coming Home,1350,1
2877,2022-06-21 21:42,The Teskey Brothers,Pain and Misery,3370,1
2878,2022-06-21 21:42,Adele,Hometown Glory,800,1
2879,2022-06-21 21:42,L.A.B.,In the Air,54028,1
2880,2022-06-21 21:45,Sonny Fodera,Wired (with Ella Eyre),11720,1
2881,2022-06-21 21:45,Wizkid,Essence (feat. Tems),210560,1
2882,2022-06-21 21:49,PEEKABOO,Here With Me,192031,1
2883,2022-06-21 21:51,TroyBoi,Bellz,124968,1
2884,2022-06-21 21:52,Moore Kismet,Call Of The Unicorn,56993,1
2885,2022-06-21 21:52,LSDREAM,PEACE LOVE & WUBZ,0,1
2886,2022-06-21 21:52,SLANDER,Gravity,6580,1
2887,2022-06-21 21:52,Wavedash,Status Quo,10959,1
2888,2022-06-21 21:53,BLVK JVCK,DIFFRENT,0,1
2889,2022-06-21 21:56,Kali Uchis,telepatía,160191,1
2890,2022-06-21 21:58,Kali Uchis,telepatía,160191,1
2891,2022-06-21 22:01,Kali Uchis,telepatía,160191,1
2892,2022-06-21 22:04,Kali Uchis,telepatía,160191,1
2893,2022-06-21 22:06,Kali Uchis,telepatía,160191,1
2894,2022-06-21 22:09,Kali Uchis,telepatía,160191,1
2895,2022-06-21 22:12,Kali Uchis,telepatía,160191,1
2896,2022-06-21 22:14,Kali Uchis,telepatía,160191,1
2897,2022-06-21 22:15,Kali Uchis,telepatía,30678,1
2898,2022-06-21 22:16,Kanye West,Good Morning,10222,1
2899,2022-06-21 22:19,MEDUZA,Lose Control,168387,1
2900,2022-06-21 22:23,Post Malone,One Right Now (with The Weeknd),193506,1
2901,2022-06-21 22:25,Kali Uchis,telepatía,160191,1
2902,2022-06-21 22:29,Summer Walker,CPR,203240,1
2903,2022-06-21 22:33,L.A.B.,In the Air,252680,1
2904,2022-06-21 22:37,Adele,Hometown Glory,271226,1
2905,2022-06-21 22:41,Leon Bridges,Coming Home,206386,1
2906,2022-06-22 00:49,Leela James,Break My Soul (feat. Mumu Fresh),8519,1
2907,2022-06-22 00:49,The Redd One,Loving You,22442,1
2908,2022-06-22 21:27,Summer Walker,Session 32,58191,1
2909,2022-06-22 21:30,Kali Uchis,telepatía,160191,1
2910,2022-06-22 21:33,Summer Walker,CPR,203240,1
2911,2022-06-22 21:37,L.A.B.,In the Air,249828,1
2912,2022-06-22 21:43,Post Malone,One Right Now (with The Weeknd),42290,1
2913,2022-06-22 22:02,The Mindset Mentor,What is the Purpose of Life?,1137699,1
2914,2022-06-22 22:03,The Mindset Mentor,Why is it So Hard to Change?,43450,1
2915,2022-06-22 22:23,The Mindset Mentor,4 Ways to Become Who You Want to Be,1186626,1
2916,2022-06-22 22:28,The Mindset Mentor,One Big Key to Change Your Life,280673,1
2917,2022-06-24 01:00,Leela James,Break My Soul (feat. Mumu Fresh),30148,1
2918,2022-06-24 01:04,Roberto Surace,Joys,10948,1
2919,2022-06-24 01:04,Robin S,Show Me Love,251281,1
2920,2022-06-24 01:09,Beyoncé,BREAK MY SOUL,278124,1
2921,2022-06-24 01:10,Victoria Monét,Big Boss (Interlude),91101,1
2922,2022-06-24 01:12,Kehlani,Wanted,122724,1
2923,2022-06-24 01:15,Sam Cooke,Keep Movin' On,139806,1
2924,2022-06-24 01:18,Sam Cooke,A Change Is Gonna Come,190852,1
2925,2022-06-25 00:11,Kali Uchis,telepatía,160191,1
2926,2022-06-25 00:15,Summer Walker,CPR,203240,1
2927,2022-06-25 00:19,L.A.B.,In the Air,252680,1
2928,2022-06-25 22:36,Post Malone,One Right Now (with The Weeknd),15998,1
2929,2022-06-26 04:01,Sam Cooke,(Somebody) Ease My Troublin' Mind,30108,1
2930,2022-06-26 04:02,Peter Martinsson Group,Happy Happie,29859,1
2931,2022-06-26 04:02,Toni Braxton,Un-Break My Heart,10221,1
2932,2022-06-26 04:02,Beyoncé,Broken-Hearted Girl,10526,1
2933,2022-06-26 04:07,Summer Walker,Riot,34701,1
2934,2022-06-26 04:07,Beyoncé,BREAK MY SOUL,278282,1
2935,2022-06-26 04:13,Drake,Massive,336925,1
2936,2022-06-26 04:23,Drake,Yebba’s Heartbreak,80599,1
2937,2022-06-26 06:02,Kali Uchis,telepatía,160191,1
2938,2022-06-26 06:06,L.A.B.,In the Air,252680,1
2939,2022-06-26 06:11,Post Malone,One Right Now (with The Weeknd),87461,1
2940,2022-06-26 06:14,Summer Walker,CPR,203240,1
2941,2022-06-26 22:50,MEDUZA,Lose Control,99684,1
2942,2022-06-29 01:49,Lykke Li,Love out of Lust,250237,1
2943,2022-06-29 02:03,Lykke Li,sex money feelings die - slowed version,3888,1
2944,2022-06-29 02:04,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3410,1
2945,2022-06-29 02:07,Elton John,Cold Heart - PNAU Remix,202416,1
2946,2022-06-30 02:40,L.A.B.,In the Air,19852,1
2947,2022-06-30 02:40,Kali Uchis,telepatía,160191,1
2948,2022-06-30 02:44,Elton John,Cold Heart - PNAU Remix,202735,1
2949,2022-06-30 02:47,Elton John,Cold Heart - PNAU Remix,202735,1
2950,2022-06-30 02:50,Elton John,Cold Heart - PNAU Remix,202735,1
2951,2022-06-30 02:53,Elton John,Cold Heart - PNAU Remix,168170,1
2952,2022-07-01 04:05,Elton John,Cold Heart - PNAU Remix,30135,1
2953,2022-07-01 04:08,Elton John,Cold Heart - PNAU Remix,202736,1
2954,2022-07-01 04:12,Elton John,Cold Heart - PNAU Remix,202550,1
2955,2022-07-01 04:15,TWOPILOTS,If You Had My Love,173971,1
2956,2022-07-01 04:25,Shoby,Fly Me to the Moon,77064,1
2957,2022-07-07 01:50,Jill Scott,Golden,231419,1
2958,2022-07-07 01:51,Jill Scott,Golden,477,1
2959,2022-07-07 01:56,Sade,Smooth Operator - Single Version,258382,1
2960,2022-07-07 02:00,Sade,By Your Side,274611,1
2961,2022-07-07 02:07,Sade,No Ordinary Love,439779,1
2962,2022-07-07 02:11,Sade,Your Love Is King,219168,1
2963,2022-07-07 02:15,Sade,Kiss of Life,251253,1
2964,2022-07-07 02:20,Sade,The Sweetest Taboo,277098,1
2965,2022-07-07 02:26,Sade,Cherish the Day,331965,1
2966,2022-07-07 02:30,Sade,Love Is Stronger Than Pride,257849,1
2967,2022-07-07 02:33,Sade,Paradise,217362,1
2968,2022-07-07 02:40,Sade,Is It a Crime,380971,1
2969,2022-07-07 02:44,Sade,Lovers Rock,252928,1
2970,2022-07-07 02:48,Sade,I Couldn't Love You More,228061,1
2971,2022-07-07 02:52,Sade,Hang on to Your Love,269676,1
2972,2022-07-07 03:03,Sade,Soldier of Love,106668,1
2973,2022-07-07 17:58,Elton John,Cold Heart - PNAU Remix,202735,1
2974,2022-07-07 17:58,Elton John,Cold Heart - PNAU Remix,2634,1
2975,2022-07-07 18:00,Kali Uchis,telepatía,160191,1
2976,2022-07-07 18:04,L.A.B.,In the Air,244498,1
2977,2022-07-07 18:08,L.A.B.,In the Air,800,1
2978,2022-07-07 18:08,Kali Uchis,telepatía,1130,1
2979,2022-07-07 18:08,Post Malone,One Right Now (with The Weeknd),188870,1
2980,2022-07-07 18:10,MEDUZA,Lose Control,168387,1
2981,2022-07-07 18:13,Kali Uchis,telepatía,160191,1
2982,2022-07-07 18:17,L.A.B.,In the Air,252680,1
2983,2022-07-07 18:17,Post Malone,One Right Now (with The Weeknd),12591,1
2984,2022-07-07 18:22,Wizkid,Essence (feat. Tems),248040,1
2985,2022-07-07 18:24,Pinegrove,Moment,9180,1
2986,2022-07-07 18:24,The Teskey Brothers,Pain and Misery,161110,1
2987,2022-07-07 18:29,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,300840,1
2988,2022-07-07 18:33,Summer Walker,CPR,203240,1
2989,2022-07-07 18:36,MEDUZA,Lose Control,168387,1
2990,2022-07-07 18:38,Kali Uchis,telepatía,160191,1
2991,2022-07-07 18:43,L.A.B.,In the Air,249741,1
2992,2022-07-07 18:46,Post Malone,One Right Now (with The Weeknd),193506,1
2993,2022-07-07 18:50,Adele,Hometown Glory,271226,1
2994,2022-07-07 18:54,Jazmine Sullivan,On It,205000,1
2995,2022-07-07 18:54,Wizkid,Essence (feat. Tems),1906,1
2996,2022-07-10 19:08,Megan Thee Stallion,Sweetest Pie,201058,1
2997,2022-07-10 19:13,Aaliyah,Are You That Somebody,265438,1
2998,2022-07-10 19:16,Kali Uchis,Dead To Me,199405,1
2999,2022-07-10 19:19,Megan Thee Stallion,Thot Shit,184343,1
3000,2022-07-10 19:29,Victoria Monét,We Might Even Be Falling In Love (Interlude),27720,1
3001,2022-07-10 20:29,Megan Thee Stallion,Sweetest Pie,201064,1
3002,2022-07-10 20:33,Aaliyah,Are You That Somebody,265352,1
3003,2022-07-10 20:35,Kali Uchis,Desafinado - From 'Minions: The Rise of Gru' Soundtrack,129845,1
3004,2022-07-10 20:39,Ella Mai,Leave You Alone,209046,1
3005,2022-07-10 20:40,Victoria Monét,We Might Even Be Falling In Love (Interlude),51664,1
3006,2022-07-10 20:43,WILLOW,Wait a Minute!,196281,1
3007,2022-07-10 20:47,Megan Thee Stallion,Savage Remix (feat. Beyoncé),241756,1
3008,2022-07-10 20:50,Lucky Daye,Feels Like,209185,1
3009,2022-07-10 20:54,Kali Uchis,Dead To Me,199351,1
3010,2022-07-10 20:57,Ella Mai,How (feat. Roddy Ricch),218210,1
3011,2022-07-10 21:00,Victoria Monét,Coastin’,175008,1
3012,2022-07-10 21:01,Lakeyah,I Look Good,30918,1
3013,2022-07-10 21:04,Megan Thee Stallion,Money Good,197776,1
3014,2022-07-10 21:07,Muni Long,Another,151918,1
3015,2022-07-10 21:10,Kali Uchis,Your Teeth In My Neck,186119,1
3016,2022-07-10 21:14,SZA,Good Days,279046,1
3017,2022-07-10 21:18,Summer Walker,No Love (with SZA),231348,1
3018,2022-07-10 21:22,Lizzo,About Damn Time,191502,1
3019,2022-07-10 21:25,Ella Mai,Trying,197205,1
3020,2022-07-10 21:28,Megan Thee Stallion,Circles,169755,1
3021,2022-07-10 21:31,Harry Styles,Late Night Talking,177716,1
3022,2022-07-10 21:33,Daya,Bad Girl - JVKE Remix,166116,1
3023,2022-07-10 21:37,SZA,Broken Clocks,230934,1
3024,2022-07-10 21:41,Elton John,Cold Heart - PNAU Remix,202415,1
3025,2022-07-10 21:42,Megan Thee Stallion,Rich,95640,1
3026,2022-07-10 21:45,DJ Snake,U Are My High,179818,1
3027,2022-07-10 21:46,Tiësto,Hot In It,39670,1
3028,2022-07-10 21:48,Chlöe,Have Mercy,148665,1
3029,2022-07-10 21:52,Lizzo,Juice,194909,1
3030,2022-07-10 21:55,Harry Styles,Music For a Sushi Restaurant,193588,1
3031,2022-07-10 21:58,Megan Thee Stallion,Girls in the Hood,154197,1
3032,2022-07-10 22:00,Aitch,Baby,177476,1
3033,2022-07-10 22:04,Rina Sawayama,Catch Me In The Air,215500,1
3034,2022-07-10 22:07,Chlöe,Surprise,155021,1
3035,2022-07-10 22:10,Adele,Oh My God,224844,1
3036,2022-07-10 22:15,Beyoncé,BREAK MY SOUL,278060,1
3037,2022-07-10 22:18,Megan Thee Stallion,Body,170968,1
3038,2022-07-10 22:21,Normani,Wild Side (feat. Cardi B),209343,1
3039,2022-07-10 22:23,Eric Bellinger,Hit Eazy,111715,1
3040,2022-07-10 22:26,Latto,Big Energy,172451,1
3041,2022-07-10 22:30,The Weeknd,Out of Time,213946,1
3042,2022-07-10 22:33,Megan Thee Stallion,Southside Forever Freestyle,177016,1
3043,2022-07-10 22:36,Doja Cat,Woman,172433,1
3044,2022-07-10 22:39,Normani,Fair,183858,1
3045,2022-07-10 22:41,Lil Nas X,MONTERO (Call Me By Your Name),137611,1
3046,2022-07-10 22:44,OneRepublic,I Ain't Worried,148322,1
3047,2022-07-10 22:47,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,190799,1
3048,2022-07-10 22:50,iyla,Strings,175691,1
3049,2022-07-10 22:52,Megan Thee Stallion,Tuned In Freestyle,123521,1
3050,2022-07-10 22:55,SZA,The Weekend - Funk Wav Remix,171612,1
3051,2022-07-10 22:58,Ariana Grande,7 rings,178442,1
3052,2022-07-10 22:59,Megan Thee Stallion,Outta Town Freestyle,79748,1
3053,2022-07-10 23:00,Azealia Banks,Paradiso,48550,1
3054,2022-07-10 23:03,Summer Walker,Dat Right There (with Pharrell Williams & The Neptunes),189815,1
3055,2022-07-10 23:05,Lil Nas X,THATS WHAT I WANT,143719,1
3056,2022-07-10 23:08,Kelly Rowland,Crazy,184994,1
3057,2022-07-10 23:11,Megan Thee Stallion,Savage,155159,1
3058,2022-07-10 23:14,Post Malone,I Like You (A Happier Song) (with Doja Cat),192667,1
3059,2022-07-10 23:24,Eddie Benjamin,Only You,17191,1
3060,2022-07-12 22:34,Kali Uchis,telepatía,124586,1
3061,2022-07-12 22:37,Melanie Faye,Super Sad Always,193000,1
3062,2022-07-12 22:38,Melanie Faye,Jump,25401,1
3063,2022-07-20 22:34,Beyoncé,BREAK MY SOUL,278170,1
3064,2022-07-20 22:38,Beyoncé,Halo,261457,1
3065,2022-07-20 22:42,Beyoncé,Love On Top,267116,1
3066,2022-07-20 22:46,Beyoncé,Crazy In Love (feat. Jay-Z),236031,1
3067,2022-07-20 22:50,Beyoncé,Formation,205944,1
3068,2022-07-20 22:54,Beyoncé,If I Were a Boy,248855,1
3069,2022-07-20 22:59,Beyoncé,Partition,319209,1
3070,2022-07-20 23:03,Beyoncé,Run the World (Girls),235790,1
3071,2022-07-20 23:06,Beyoncé,Single Ladies (Put a Ring on It),192990,1
3072,2022-07-20 23:12,Beyoncé,Drunk in Love (feat. Jay-Z),323173,1
3073,2022-07-20 23:16,Beyoncé,"Be Alive (Original Song from the Motion Picture ""King Richard"")",219812,1
3074,2022-07-20 23:19,Destiny's Child,"Jumpin', Jumpin'",229715,1
3075,2022-07-20 23:23,Destiny's Child,"Independent Women, Pt. 1",221042,1
3076,2022-07-20 23:27,Beyoncé,Irreplaceable,227662,1
3077,2022-07-20 23:30,Beyoncé,FIND YOUR WAY BACK - MELO-X Remix,216035,1
3078,2022-07-20 23:35,Beyoncé,BLACK PARADE,281181,1
3079,2022-07-21 18:45,MEDUZA,Lose Control,168387,1
3080,2022-07-21 18:48,Summer Walker,CPR,203240,1
3081,2022-07-21 18:51,Jazmine Sullivan,On It,1920,1
3082,2022-07-21 18:51,Adele,Hometown Glory,1320,1
3083,2022-07-21 18:51,Wizkid,Essence (feat. Tems),1590,1
3084,2022-07-21 18:51,Post Malone,One Right Now (with The Weeknd),164832,1
3085,2022-07-21 18:54,Elton John,Cold Heart - PNAU Remix,196330,1
3086,2022-07-21 18:57,Pinegrove,Moment,147100,1
3087,2022-07-21 18:59,Summer Walker,Session 32,98026,1
3088,2022-07-21 19:00,The Teskey Brothers,Pain and Misery,81053,1
3089,2022-07-21 19:03,SiR,You Can't Save Me,174946,1
3090,2022-07-21 19:05,Lake Street Dive,I Want You Back,124363,1
3091,2022-07-21 19:09,Leon Bridges,Coming Home,206386,1
3092,2022-07-21 19:10,Teyana Taylor,Gonna Love Me,1170,1
3093,2022-07-21 19:10,UMI,Remember Me,1640,1
3094,2022-07-21 19:10,The Supremes,Where Did Our Love Go,1760,1
3095,2022-07-21 19:10,Victoria Monét,Coastin’,92713,1
3096,2022-07-21 19:10,Adele,I Drink Wine,960,1
3097,2022-07-22 04:10,Beyoncé,BREAK MY SOUL,158800,1
3098,2022-07-22 19:37,Blue Ivy,BROWN SKIN GIRL,30178,1
3099,2022-07-22 19:40,Leon Bridges,Coming Home,206387,1
3100,2022-07-22 19:43,Etta James,I'd Rather Go Blind,156468,1
3101,2022-07-22 19:43,Leon Bridges,Beyond,30758,1
3102,2022-07-22 19:46,Noah Cyrus,July (feat. Leon Bridges),152280,1
3103,2022-07-22 19:56,TEEKS,If Only,82195,1
3104,2022-07-24 19:20,Kali Uchis,telepatía,160191,1
3105,2022-07-24 19:24,L.A.B.,In the Air,242818,1
3106,2022-07-24 19:27,Elton John,Cold Heart - PNAU Remix,202735,1
3107,2022-07-24 19:27,Pinegrove,Moment,12774,1
3108,2022-07-24 19:29,Summer Walker,Session 32,98026,1
3109,2022-07-24 19:33,The Teskey Brothers,Pain and Misery,240912,1
3110,2022-07-24 19:34,SiR,You Can't Save Me,56590,1
3111,2022-07-24 19:38,Lake Street Dive,I Want You Back,259266,1
3112,2022-07-24 19:42,Leon Bridges,Coming Home,206386,1
3113,2022-07-24 19:45,Victoria Monét,Coastin’,175319,1
3114,2022-07-24 19:47,Teyana Taylor,Gonna Love Me,145507,1
3115,2022-07-24 19:47,UMI,Remember Me,2590,1
3116,2022-07-24 19:47,The Supremes,Where Did Our Love Go,2180,1
3117,2022-07-24 19:47,Adele,I Drink Wine,1070,1
3118,2022-07-24 19:49,Beyoncé,BREAK MY SOUL,141300,1
3119,2022-07-27 02:23,Drake,Jimmy Cooks (feat. 21 Savage),8764,1
3120,2022-07-27 02:23,Summer Walker,Girls Need Love (with Drake) - Remix,4287,1
3121,2022-07-27 02:23,Aitch,Baby,7962,1
3122,2022-07-27 02:29,Drake,Massive,336737,1
3123,2022-07-27 02:33,Drake,"Hold On, We're Going Home",227563,1
3124,2022-07-27 02:37,Wizkid,Essence (feat. Justin Bieber & Tems),263062,1
3125,2022-07-27 02:42,Beyoncé,BREAK MY SOUL,277964,1
3126,2022-07-27 02:45,Alfie Templeman,Movies,197404,1
3127,2022-07-27 02:48,Aitch,Baby,177567,1
3128,2022-07-27 02:52,Drake,Too Good,263140,1
3129,2022-07-27 02:56,Tems,Higher,196039,1
3130,2022-07-27 03:01,Kendrick Lamar,Purple Hearts,328966,1
3131,2022-07-27 03:04,Aluna,Warrior - Austin Millz Remix,184362,1
3132,2022-07-27 03:08,Kendrick Lamar,Savior,224291,1
3133,2022-07-27 03:10,Drake,Yebba’s Heartbreak,133566,1
3134,2022-07-27 03:11,Majid Jordan,Stars Align (with Drake),43901,1
3135,2022-07-27 03:14,Future,WAIT FOR U (feat. Drake & Tems),189655,1
3136,2022-07-27 03:18,J. Cole,In The Morning,234292,1
3137,2022-07-27 21:23,Kali Uchis,telepatía,149620,1
3138,2022-07-27 21:26,MEDUZA,Lose Control,168387,1
3139,2022-07-27 21:30,L.A.B.,In the Air,236162,1
3140,2022-07-27 21:33,Summer Walker,CPR,197040,1
3141,2022-07-27 21:37,Post Malone,One Right Now (with The Weeknd),193506,1
3142,2022-07-27 21:40,Elton John,Cold Heart - PNAU Remix,202735,1
3143,2022-07-27 21:43,Leon Bridges,Coming Home,206386,1
3144,2022-07-27 21:45,Summer Walker,Session 32,98026,1
3145,2022-07-27 21:50,Adele,Hometown Glory,271226,1
3146,2022-07-27 21:54,Lake Street Dive,I Want You Back,259266,1
3147,2022-07-27 21:57,Jazmine Sullivan,On It,205000,1
3148,2022-07-27 22:00,Victoria Monét,Coastin’,175319,1
3149,2022-07-28 04:30,The Teskey Brothers,Pain and Misery,159262,1
3150,2022-07-28 22:28,Doja Cat,Streets - Disclosure Remix,1204,1
3151,2022-07-28 22:32,Leon Bridges,Coming Home,206387,1
3152,2022-07-28 22:32,Leon Bridges,Inside Friend (feat. John Mayer),25963,1
3153,2022-07-28 22:36,Elton John,Cold Heart - PNAU Remix,202736,1
3154,2022-07-28 22:39,Elton John,Cold Heart - Acoustic,195147,1
3155,2022-07-28 22:48,Bruno Mars,Skate,32752,1
3156,2022-07-29 02:20,Beyoncé,BREAK MY SOUL,278114,1
3157,2022-07-29 02:25,Beyoncé,Party (feat. André 3000),245232,1
3158,2022-07-29 02:28,Sam Smith,Love Me More,189670,1
3159,2022-07-29 18:18,Bonnie Raitt,Thank You - 2008 Remaster,170800,1
3160,2022-07-29 18:19,Bonnie Raitt,Thank You - 2008 Remaster,73660,1
3161,2022-07-29 23:59,Aaliyah,Rock The Boat,30021,1
3162,2022-07-29 23:59,Position,Memory,39832,1
3163,2022-07-29 23:59,Position,Memory,10341,1
3164,2022-07-30 00:00,Blue Ivy,BROWN SKIN GIRL,13056,1
3165,2022-07-30 00:00,Bonnie Raitt,I Can't Make You Love Me,176400,1
3166,2022-07-30 00:03,Beyoncé,I'M THAT GIRL,208015,1
3167,2022-07-30 00:07,Beyoncé,COZY,209816,1
3168,2022-07-30 00:10,Beyoncé,ALIEN SUPERSTAR,215264,1
3169,2022-07-30 00:14,Beyoncé,CUFF IT,225203,1
3170,2022-07-30 00:16,Beyoncé,ENERGY (feat. Beam),116544,1
3171,2022-07-30 00:21,Beyoncé,BREAK MY SOUL,278212,1
3172,2022-07-30 00:24,Beyoncé,CHURCH GIRL,224287,1
3173,2022-07-30 00:29,Beyoncé,PLASTIC OFF THE SOFA,254320,1
3174,2022-07-30 00:35,Beyoncé,VIRGO'S GROOVE,368573,1
3175,2022-07-30 00:38,Beyoncé,MOVE (feat. Grace Jones & Tems),203198,1
3176,2022-07-30 00:43,Beyoncé,HEATED,259832,1
3177,2022-07-30 00:47,Beyoncé,THIQUE,244793,1
3178,2022-07-30 00:56,Beyoncé,ALL UP IN YOUR MIND,12346,1
3179,2022-07-30 15:23,D'Angelo,Untitled (How Does It Feel),50794,1
3180,2022-07-30 17:27,XXXTENTACION,Jocelyn Flores,96298,1
3181,2022-07-30 18:15,Fleetwood Mac,Landslide,28801,1
3182,2022-07-30 18:19,Fleetwood Mac,Dreams,254472,1
3183,2022-07-30 18:30,Fleetwood Mac,Rhiannon,148568,1
3184,2022-08-01 00:59,Beyoncé,ALIEN SUPERSTAR,215135,1
3185,2022-08-01 00:59,Beyoncé,Countdown,11268,1
3186,2022-08-01 01:03,Beyoncé,I'M THAT GIRL,207815,1
3187,2022-08-01 01:06,Beyoncé,COZY,209866,1
3188,2022-08-01 01:10,Beyoncé,ALIEN SUPERSTAR,215298,1
3189,2022-08-01 01:14,Beyoncé,CUFF IT,225200,1
3190,2022-08-01 01:16,Beyoncé,ENERGY (feat. Beam),116464,1
3191,2022-08-01 01:16,Beyoncé,BREAK MY SOUL,3357,1
3192,2022-08-01 01:19,Beyoncé,CHURCH GIRL,224274,1
3193,2022-08-01 01:24,Beyoncé,PLASTIC OFF THE SOFA,254030,1
3194,2022-08-01 01:31,Beyoncé,VIRGO'S GROOVE,368610,1
3195,2022-08-01 01:34,Beyoncé,MOVE (feat. Grace Jones & Tems),203211,1
3196,2022-08-01 01:38,Beyoncé,HEATED,259815,1
3197,2022-08-01 01:42,Beyoncé,THIQUE,244553,1
3198,2022-08-01 01:45,Beyoncé,ALL UP IN YOUR MIND,169602,1
3199,2022-08-01 01:49,Beyoncé,AMERICA HAS A PROBLEM,198754,1
3200,2022-08-01 01:53,Beyoncé,PURE/HONEY,288145,1
3201,2022-08-01 01:58,Beyoncé,SUMMER RENAISSANCE,273840,1
3202,2022-08-01 02:01,Beyoncé,Naughty Girl,207795,1
3203,2022-08-01 02:08,Justin Timberlake,Until The End Of Time (with Beyoncé),321862,1
3204,2022-08-01 02:12,Sam Smith,Lay Me Down,219220,1
3205,2022-08-01 02:13,Victoria Monét,Big Boss (Interlude),91084,1
3206,2022-08-01 02:17,Ne-Yo,Miss Independent,231793,1
3207,2022-08-01 02:20,Beyoncé,Diva,200049,1
3208,2022-08-01 02:31,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),83116,1
3209,2022-08-02 18:46,Lykke Li,Possibility,304733,1
3210,2022-08-03 03:52,Focus/Study Music,Effective Beta Waves that improve concentration and focus.,2654380,1
3211,2022-08-03 04:35,Beyoncé,ALIEN SUPERSTAR,215460,1
3212,2022-08-03 04:39,Beyoncé,XO,215743,1
3213,2022-08-03 04:42,Rihanna,Love On The Brain,223814,1
3214,2022-08-03 04:42,Justin Timberlake,Until The End Of Time (with Beyoncé),2417,1
3215,2022-08-03 04:44,Rihanna,Higher,120001,1
3216,2022-08-03 04:48,Rihanna,Needed Me,191414,1
3217,2022-08-03 04:53,Destiny's Child,Dangerously In Love,305807,1
3218,2022-08-03 05:03,Doechii,Persuasive (with SZA),57347,1
3219,2022-08-05 04:32,AC/DC,War Machine,85418,1
3220,2022-08-05 17:12,Beyoncé,ALIEN SUPERSTAR,215460,1
3221,2022-08-05 17:15,Beyoncé,FIND YOUR WAY BACK,162140,1
3222,2022-08-05 17:16,Victoria Monét,We Might Even Be Falling In Love (Interlude),51728,1
3223,2022-08-05 17:18,Rihanna,Consideration,161067,1
3224,2022-08-05 17:22,Kelly Rowland,Crazy,185185,1
3225,2022-08-05 17:26,Aaliyah,Rock The Boat,274548,1
3226,2022-08-05 17:29,Beyoncé,Diva - Homecoming Live,165873,1
3227,2022-08-05 17:30,SZA,Miles,69543,1
3228,2022-08-05 17:40,Megan Thee Stallion,Plan B,43095,1
3229,2022-08-06 16:49,Built To Spill,Carry the Zero,218908,1
3230,2022-08-07 20:30,Beyoncé,SUMMER RENAISSANCE,273823,1
3231,2022-08-07 20:31,Beyoncé,Yoncé - Homecoming Live,28226,1
3232,2022-08-07 20:34,Beyoncé,ALIEN SUPERSTAR,215150,1
3233,2022-08-07 20:39,Beyoncé,ALIEN SUPERSTAR,215270,1
3234,2022-08-07 20:45,Beyoncé,All Night,321846,1
3235,2022-08-07 20:46,FLO,Cardboard Box - Acoustic,53311,1
3236,2022-08-07 20:46,Coi Leray,Blick Blick (with Nicki Minaj),8618,1
3237,2022-08-07 20:47,Victoria Monét,We Might Even Be Falling In Love (Interlude),51640,1
3238,2022-08-07 20:50,Kelly Rowland,Crazy,184996,1
3239,2022-08-07 20:51,Beyoncé,Bow Down - Homecoming Live,87570,1
3240,2022-08-07 20:55,Tems,No Woman No Cry,213684,1
3241,2022-08-07 20:58,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),182608,1
3242,2022-08-07 21:00,SZA,Miles,69468,1
3243,2022-08-10 16:28,Rihanna,Consideration,30128,1
3244,2022-08-10 16:33,Pinegrove,Aphasia,270002,1
3245,2022-08-10 16:34,Andy Shauf,I Don't Really,21218,1
3246,2022-08-10 16:34,Pinegrove,Angelina - Audiotree Live Version,86829,1
3247,2022-08-10 16:37,Pinegrove,"Moment (Amperland, NY)",159360,1
3248,2022-08-10 16:38,Pinegrove,"Spiral (Amperland, NY)",56561,1
3249,2022-08-10 16:40,Ovlov,The Wishing Well,497,1
3250,2022-08-10 16:40,Jodi,River Rocks,92160,1
3251,2022-08-10 16:41,Jodi,River Rocks,92160,1
3252,2022-08-10 16:42,Ovlov,The Wishing Well,825,1
3253,2022-08-10 16:54,Jodi,River Rocks,92160,1
